userID,articleID,userRegion,userCountry
USER_0804,ARTICLE_1413,SP,BR
USER_0804,ARTICLE_2675,SP,BR
USER_0804,ARTICLE_1614,SP,BR
USER_0804,ARTICLE_2554,SP,BR
USER_0804,ARTICLE_1524,SP,BR
USER_0804,ARTICLE_0061,SP,BR
USER_0804,ARTICLE_2441,SP,BR
USER_0804,ARTICLE_2588,SP,BR
USER_0804,ARTICLE_0666,SP,BR
USER_0804,ARTICLE_1871,SP,BR
USER_0804,ARTICLE_2441,SP,BR
USER_0804,ARTICLE_2904,SP,BR
USER_0804,ARTICLE_1216,SP,BR
USER_0804,ARTICLE_2550,SP,BR
USER_0804,ARTICLE_0061,SP,BR
USER_0804,ARTICLE_2644,SP,BR
USER_0804,ARTICLE_2773,SP,BR
USER_0804,ARTICLE_1745,SP,BR
USER_0804,ARTICLE_0412,SP,BR
USER_0804,ARTICLE_0799,SP,BR
USER_0804,ARTICLE_2772,SP,BR
USER_0805,ARTICLE_2830,SP,BR
USER_0805,ARTICLE_1566,SP,BR
USER_0805,ARTICLE_2275,SP,BR
USER_0805,ARTICLE_1080,SP,BR
USER_0805,ARTICLE_0757,SP,BR
USER_0805,ARTICLE_2764,SP,BR
USER_0805,ARTICLE_0737,SP,BR
USER_0805,ARTICLE_2823,SP,BR
USER_0805,ARTICLE_0769,SP,BR
USER_0805,ARTICLE_1994,SP,BR
USER_0805,ARTICLE_0737,SP,BR
USER_0805,ARTICLE_2221,SP,BR
USER_0805,ARTICLE_2873,SP,BR
USER_0805,ARTICLE_2392,SP,BR
USER_0805,ARTICLE_2276,SP,BR
USER_0805,ARTICLE_1080,SP,BR
USER_0805,ARTICLE_2823,SP,BR
USER_0805,ARTICLE_3001,SP,BR
USER_0805,ARTICLE_2966,SP,BR
USER_0805,ARTICLE_0313,SP,BR
USER_0805,ARTICLE_0024,SP,BR
USER_0805,ARTICLE_1904,SP,BR
USER_0805,ARTICLE_2453,SP,BR
USER_0805,ARTICLE_1568,SP,BR
USER_0805,ARTICLE_0675,SP,BR
USER_0805,ARTICLE_1731,SP,BR
USER_0805,ARTICLE_2137,SP,BR
USER_0805,ARTICLE_2422,SP,BR
USER_0805,ARTICLE_2242,SP,BR
USER_0805,ARTICLE_2453,SP,BR
USER_0805,ARTICLE_2823,SP,BR
USER_0805,ARTICLE_2830,SP,BR
USER_0805,ARTICLE_0737,SP,BR
USER_0805,ARTICLE_2905,SP,BR
USER_0805,ARTICLE_0090,SP,BR
USER_0805,ARTICLE_0271,SP,BR
USER_0805,ARTICLE_2833,SP,BR
USER_0805,ARTICLE_2840,SP,BR
USER_0805,ARTICLE_1961,SP,BR
USER_0805,ARTICLE_0274,SP,BR
USER_0805,ARTICLE_2356,SP,BR
USER_0805,ARTICLE_2773,SP,BR
USER_0805,ARTICLE_0873,SP,BR
USER_0805,ARTICLE_0503,SP,BR
USER_0805,ARTICLE_2873,SP,BR
USER_0805,ARTICLE_1955,SP,BR
USER_0805,ARTICLE_1518,SP,BR
USER_0805,ARTICLE_2137,SP,BR
USER_0805,ARTICLE_0698,SP,BR
USER_0805,ARTICLE_1498,SP,BR
USER_0805,ARTICLE_1397,SP,BR
USER_0805,ARTICLE_2830,SP,BR
USER_0805,ARTICLE_0205,OH,US
USER_0805,ARTICLE_0503,SP,BR
USER_0805,ARTICLE_1690,SP,BR
USER_0805,ARTICLE_1518,SP,BR
USER_0805,ARTICLE_0075,SP,BR
USER_0805,ARTICLE_1695,SP,BR
USER_0805,ARTICLE_0010,SP,BR
USER_0805,ARTICLE_1932,SP,BR
USER_0805,ARTICLE_2620,SP,BR
USER_0805,ARTICLE_2276,SP,BR
USER_0805,ARTICLE_0260,SP,BR
USER_0805,ARTICLE_2811,SP,BR
USER_0805,ARTICLE_2137,SP,BR
USER_0805,ARTICLE_0194,SP,BR
USER_0805,ARTICLE_1966,SP,BR
USER_0805,ARTICLE_2175,SP,BR
USER_0805,ARTICLE_2983,SP,BR
USER_0805,ARTICLE_2594,SP,BR
USER_0805,ARTICLE_2030,SP,BR
USER_0805,ARTICLE_2340,SP,BR
USER_0805,ARTICLE_1566,SP,BR
USER_0805,ARTICLE_2823,MA,US
USER_0805,ARTICLE_2988,SP,BR
USER_0805,ARTICLE_0737,SP,BR
USER_0805,ARTICLE_2823,SP,BR
USER_0805,ARTICLE_2694,SP,BR
USER_0805,ARTICLE_0626,SP,BR
USER_0805,ARTICLE_1731,MA,US
USER_0805,ARTICLE_0737,SP,BR
USER_0805,ARTICLE_0212,SP,BR
USER_0805,ARTICLE_1020,SP,BR
USER_0805,ARTICLE_1566,SP,BR
USER_0805,ARTICLE_2645,SP,BR
USER_0805,ARTICLE_2997,SP,BR
USER_0805,ARTICLE_2823,SP,BR
USER_0805,ARTICLE_2823,OH,US
USER_0805,ARTICLE_0090,SP,BR
USER_0805,ARTICLE_2599,SP,BR
USER_0805,ARTICLE_0991,SP,BR
USER_0805,ARTICLE_2823,SP,BR
USER_0805,ARTICLE_2508,SP,BR
USER_0805,ARTICLE_2830,SP,BR
USER_0805,ARTICLE_1904,SP,BR
USER_0805,ARTICLE_2137,SP,BR
USER_0805,ARTICLE_0034,SP,BR
USER_0805,ARTICLE_2422,SP,BR
USER_0805,ARTICLE_0229,SP,BR
USER_0805,ARTICLE_2514,SP,BR
USER_0805,ARTICLE_2604,SP,BR
USER_0805,ARTICLE_1961,SP,BR
USER_0805,ARTICLE_2392,SP,BR
USER_0805,ARTICLE_0503,SP,BR
USER_0805,ARTICLE_2905,SP,BR
USER_0805,ARTICLE_2121,SP,BR
USER_0805,ARTICLE_2259,SP,BR
USER_0805,ARTICLE_1961,SP,BR
USER_0805,ARTICLE_1992,SP,BR
USER_0805,ARTICLE_2276,SP,BR
USER_0805,ARTICLE_0190,SP,BR
USER_0805,ARTICLE_2276,SP,BR
USER_0805,ARTICLE_1157,SP,BR
USER_0805,ARTICLE_1157,SP,BR
USER_0805,ARTICLE_0737,OH,US
USER_0805,ARTICLE_1872,SP,BR
USER_0805,ARTICLE_2787,SP,BR
USER_0805,ARTICLE_2833,SP,BR
USER_0805,ARTICLE_2710,SP,BR
USER_0805,ARTICLE_2830,SP,BR
USER_0805,ARTICLE_2850,SP,BR
USER_0805,ARTICLE_2811,SP,BR
USER_0805,ARTICLE_1566,SP,BR
USER_0805,ARTICLE_2997,SP,BR
USER_0805,ARTICLE_2276,SP,BR
USER_0805,ARTICLE_1901,SP,BR
USER_0805,ARTICLE_0626,SP,BR
USER_0805,ARTICLE_2463,SP,BR
USER_0805,ARTICLE_0385,SP,BR
USER_0805,ARTICLE_2422,SP,BR
USER_0805,ARTICLE_2112,SP,BR
USER_0805,ARTICLE_0053,SP,BR
USER_0805,ARTICLE_1530,SP,BR
USER_0805,ARTICLE_2422,SP,BR
USER_0805,ARTICLE_2351,SP,BR
USER_0805,ARTICLE_0324,SP,BR
USER_0805,ARTICLE_0626,SP,BR
USER_0805,ARTICLE_1904,SP,BR
USER_0805,ARTICLE_2873,SP,BR
USER_0805,ARTICLE_2422,SP,BR
USER_0805,ARTICLE_2139,SP,BR
USER_0805,ARTICLE_0737,SP,BR
USER_0805,ARTICLE_2031,SP,BR
USER_0805,ARTICLE_2179,SP,BR
USER_0805,ARTICLE_0804,SP,BR
USER_0805,ARTICLE_2997,SP,BR
USER_0805,ARTICLE_1410,SP,BR
USER_0805,ARTICLE_2137,SP,BR
USER_0805,ARTICLE_2833,SP,BR
USER_0805,ARTICLE_1961,SP,BR
USER_0805,ARTICLE_2757,SP,BR
USER_0805,ARTICLE_1237,MA,US
USER_0805,ARTICLE_2137,SP,BR
USER_0805,ARTICLE_0471,SP,BR
USER_0805,ARTICLE_1080,SP,BR
USER_0805,ARTICLE_1932,SP,BR
USER_0805,ARTICLE_2426,SP,BR
USER_0805,ARTICLE_2823,SP,BR
USER_0805,ARTICLE_2773,SP,BR
USER_0805,ARTICLE_0194,SP,BR
USER_0805,ARTICLE_0503,SP,BR
USER_0805,ARTICLE_2225,SP,BR
USER_0805,ARTICLE_2997,SP,BR
USER_0805,ARTICLE_0737,MA,US
USER_0805,ARTICLE_0675,SP,BR
USER_0805,ARTICLE_1884,SP,BR
USER_0805,ARTICLE_0737,SP,BR
USER_0805,ARTICLE_0219,SP,BR
USER_0805,ARTICLE_2983,SP,BR
USER_0805,ARTICLE_2563,SP,BR
USER_0805,ARTICLE_0024,SP,BR
USER_0805,ARTICLE_2810,SP,BR
USER_0805,ARTICLE_2137,SP,BR
USER_0805,ARTICLE_0737,MA,US
USER_0805,ARTICLE_2823,SP,BR
USER_0805,ARTICLE_0168,SP,BR
USER_0805,ARTICLE_1901,SP,BR
USER_0805,ARTICLE_1904,SP,BR
USER_0805,ARTICLE_0232,SP,BR
USER_0805,ARTICLE_2137,SP,BR
USER_0805,ARTICLE_1731,SP,BR
USER_0805,ARTICLE_0480,SP,BR
USER_0805,ARTICLE_1518,SP,BR
USER_0805,ARTICLE_2496,SP,BR
USER_0805,ARTICLE_2997,SP,BR
USER_0805,ARTICLE_1731,MA,US
USER_0805,ARTICLE_1973,MA,US
USER_0805,ARTICLE_2340,SP,BR
USER_0805,ARTICLE_0804,SP,BR
USER_0805,ARTICLE_0458,SP,BR
USER_0805,ARTICLE_1410,SP,BR
USER_0805,ARTICLE_2553,SP,BR
USER_0805,ARTICLE_2583,SP,BR
USER_0805,ARTICLE_2823,MA,US
USER_0805,ARTICLE_1864,SP,BR
USER_0805,ARTICLE_2823,OH,US
USER_0805,ARTICLE_0663,SP,BR
USER_0805,ARTICLE_0757,SP,BR
USER_0805,ARTICLE_2830,SP,BR
USER_0805,ARTICLE_0522,SP,BR
USER_0805,ARTICLE_0675,SP,BR
USER_0805,ARTICLE_0385,SP,BR
USER_0805,ARTICLE_1533,SP,BR
USER_0805,ARTICLE_2823,MA,US
USER_0805,ARTICLE_2830,SP,BR
USER_0805,ARTICLE_2137,SP,BR
USER_0805,ARTICLE_2649,SP,BR
USER_0805,ARTICLE_2834,SP,BR
USER_0805,ARTICLE_2242,SP,BR
USER_0805,ARTICLE_2554,SP,BR
USER_0805,ARTICLE_0668,SP,BR
USER_0805,ARTICLE_1992,SP,BR
USER_0805,ARTICLE_2833,SP,BR
USER_0805,ARTICLE_0497,SP,BR
USER_0805,ARTICLE_1566,SP,BR
USER_0806,ARTICLE_0155,SP,BR
USER_0806,ARTICLE_0923,SP,BR
USER_0806,ARTICLE_2690,SP,BR
USER_0806,ARTICLE_0923,SP,BR
USER_0806,ARTICLE_1526,SP,BR
USER_0807,ARTICLE_2846,SP,BR
USER_0807,ARTICLE_1357,SP,BR
USER_0807,ARTICLE_0258,SP,BR
USER_0808,ARTICLE_2889,SP,BR
USER_0808,ARTICLE_2894,SP,BR
USER_0808,ARTICLE_1924,SP,BR
USER_0808,ARTICLE_1112,SP,BR
USER_0808,ARTICLE_0436,SP,BR
USER_0808,ARTICLE_2532,SP,BR
USER_0808,ARTICLE_2428,SP,BR
USER_0808,ARTICLE_1439,SP,BR
USER_0808,ARTICLE_2170,SP,BR
USER_0808,ARTICLE_1601,SP,BR
USER_0808,ARTICLE_2810,SP,BR
USER_0808,ARTICLE_0881,SP,BR
USER_0808,ARTICLE_0919,SP,BR
USER_0808,ARTICLE_0203,SP,BR
USER_0808,ARTICLE_0287,SP,BR
USER_0808,ARTICLE_2115,SP,BR
USER_0808,ARTICLE_0083,SP,BR
USER_0808,ARTICLE_1333,SP,BR
USER_0808,ARTICLE_1036,SP,BR
USER_0808,ARTICLE_2716,SP,BR
USER_0808,ARTICLE_0975,SP,BR
USER_0808,ARTICLE_2428,SP,BR
USER_0808,ARTICLE_2114,SP,BR
USER_0808,ARTICLE_2180,SP,BR
USER_0808,ARTICLE_2127,SP,BR
USER_0808,ARTICLE_0843,SP,BR
USER_0808,ARTICLE_2782,SP,BR
USER_0808,ARTICLE_2049,SP,BR
USER_0808,ARTICLE_0218,SP,BR
USER_0808,ARTICLE_1080,SP,BR
USER_0808,ARTICLE_0958,SP,BR
USER_0808,ARTICLE_1918,SP,BR
USER_0808,ARTICLE_0919,SP,BR
USER_0808,ARTICLE_2716,SP,BR
USER_0808,ARTICLE_0084,SP,BR
USER_0808,ARTICLE_2428,SP,BR
USER_0808,ARTICLE_0436,SP,BR
USER_0808,ARTICLE_2889,SP,BR
USER_0808,ARTICLE_1333,SP,BR
USER_0808,ARTICLE_0360,SP,BR
USER_0808,ARTICLE_0732,SP,BR
USER_0808,ARTICLE_1965,SP,BR
USER_0809,ARTICLE_1257,SP,BR
USER_0810,ARTICLE_2259,SP,BR
USER_0810,ARTICLE_2259,SP,BR
USER_0810,ARTICLE_0972,SP,BR
USER_0810,ARTICLE_2868,SP,BR
USER_0810,ARTICLE_2650,SP,BR
USER_0810,ARTICLE_0225,SP,BR
USER_0810,ARTICLE_0124,SP,BR
USER_0810,ARTICLE_1046,SP,BR
USER_0810,ARTICLE_1171,SP,BR
USER_0810,ARTICLE_0972,SP,BR
USER_0810,ARTICLE_1585,SP,BR
USER_0810,ARTICLE_0437,SP,BR
USER_0810,ARTICLE_1905,SP,BR
USER_0810,ARTICLE_2482,SP,BR
USER_0810,ARTICLE_0584,SP,BR
USER_0810,ARTICLE_0817,SP,BR
USER_0810,ARTICLE_2458,SP,BR
USER_0810,ARTICLE_0040,SP,BR
USER_0810,ARTICLE_2259,SP,BR
USER_0810,ARTICLE_2868,SP,BR
USER_0810,ARTICLE_2259,SP,BR
USER_0810,ARTICLE_2259,SP,BR
USER_0810,ARTICLE_1386,SP,BR
USER_0810,ARTICLE_0451,BA,BR
USER_0810,ARTICLE_2868,SP,BR
USER_0810,ARTICLE_0584,SP,BR
USER_0810,ARTICLE_1046,SP,BR
USER_0810,ARTICLE_2259,SP,BR
USER_0810,ARTICLE_0789,SP,BR
USER_0810,ARTICLE_0584,SP,BR
USER_0810,ARTICLE_0564,SP,BR
USER_0810,ARTICLE_2259,SP,BR
USER_0810,ARTICLE_1187,SP,BR
USER_0810,ARTICLE_0400,SP,BR
USER_0810,ARTICLE_0485,SP,BR
USER_0810,ARTICLE_0693,SP,BR
USER_0810,ARTICLE_2868,SP,BR
USER_0810,ARTICLE_2868,SP,BR
USER_0810,ARTICLE_2259,SP,BR
USER_0810,ARTICLE_2026,SP,BR
USER_0810,ARTICLE_0451,BA,BR
USER_0810,ARTICLE_1566,SP,BR
USER_0810,ARTICLE_2259,SP,BR
USER_0810,ARTICLE_0972,SP,BR
USER_0810,ARTICLE_2868,SP,BR
USER_0810,ARTICLE_0451,BA,BR
USER_0810,ARTICLE_2849,SP,BR
USER_0810,ARTICLE_2313,SP,BR
USER_0810,ARTICLE_0124,SP,BR
USER_0810,ARTICLE_1672,SP,BR
USER_0810,ARTICLE_2936,SP,BR
USER_0810,ARTICLE_1905,SP,BR
USER_0810,ARTICLE_2259,SP,BR
USER_0810,ARTICLE_1187,SP,BR
USER_0810,ARTICLE_1745,SP,BR
USER_0810,ARTICLE_0789,SP,BR
USER_0810,ARTICLE_2698,BA,BR
USER_0810,ARTICLE_2720,SP,BR
USER_0810,ARTICLE_2259,SP,BR
USER_0810,ARTICLE_1745,SP,BR
USER_0810,ARTICLE_0693,SP,BR
USER_0810,ARTICLE_2259,SP,BR
USER_0810,ARTICLE_2259,SP,BR
USER_0810,ARTICLE_2259,SP,BR
USER_0810,ARTICLE_0124,SP,BR
USER_0810,ARTICLE_2803,SP,BR
USER_0810,ARTICLE_1793,SP,BR
USER_0810,ARTICLE_1253,BA,BR
USER_0810,ARTICLE_0569,BA,BR
USER_0810,ARTICLE_2868,SP,BR
USER_0810,ARTICLE_0972,SP,BR
USER_0810,ARTICLE_1585,SP,BR
USER_0810,ARTICLE_2259,SP,BR
USER_0810,ARTICLE_2868,SP,BR
USER_0810,ARTICLE_2259,SP,BR
USER_0810,ARTICLE_0336,BA,BR
USER_0810,ARTICLE_2259,SP,BR
USER_0810,ARTICLE_1793,SP,BR
USER_0810,ARTICLE_0451,BA,BR
USER_0810,ARTICLE_1585,SP,BR
USER_0810,ARTICLE_2460,SP,BR
USER_0810,ARTICLE_2489,SP,BR
USER_0811,ARTICLE_0975,MG,BR
USER_0811,ARTICLE_2868,MG,BR
USER_0811,ARTICLE_0316,MG,BR
USER_0811,ARTICLE_2868,MG,BR
USER_0811,ARTICLE_1669,MG,BR
USER_0811,ARTICLE_1502,MG,BR
USER_0812,ARTICLE_2331,SP,BR
USER_0812,ARTICLE_1086,SP,BR
USER_0812,ARTICLE_1086,SP,BR
USER_0812,ARTICLE_0668,SP,BR
USER_0812,ARTICLE_1952,SP,BR
USER_0812,ARTICLE_0364,SP,BR
USER_0812,ARTICLE_2862,SP,BR
USER_0812,ARTICLE_0601,SP,BR
USER_0812,ARTICLE_1183,SP,BR
USER_0812,ARTICLE_1600,SP,BR
USER_0812,ARTICLE_2510,SP,BR
USER_0812,ARTICLE_2671,SP,BR
USER_0812,ARTICLE_1324,SP,BR
USER_0812,ARTICLE_1009,SP,BR
USER_0812,ARTICLE_0561,SP,BR
USER_0812,ARTICLE_2523,SP,BR
USER_0812,ARTICLE_2510,SP,BR
USER_0812,ARTICLE_1073,SP,BR
USER_0812,ARTICLE_0458,SP,BR
USER_0812,ARTICLE_0588,SP,BR
USER_0812,ARTICLE_2808,SP,BR
USER_0812,ARTICLE_1086,SP,BR
USER_0812,ARTICLE_1073,SP,BR
USER_0812,ARTICLE_0981,SP,BR
USER_0812,ARTICLE_0108,SP,BR
USER_0814,ARTICLE_0693,MG,BR
USER_0814,ARTICLE_1945,MG,BR
USER_0814,ARTICLE_0753,MG,BR
USER_0815,ARTICLE_0352,MG,BR
USER_0815,ARTICLE_0352,MG,BR
USER_0816,ARTICLE_0421,SP,BR
USER_0816,ARTICLE_1927,SP,BR
USER_0816,ARTICLE_1036,SP,BR
USER_0816,ARTICLE_0205,SP,BR
USER_0816,ARTICLE_1927,SP,BR
USER_0816,ARTICLE_0451,SP,BR
USER_0816,ARTICLE_0810,SP,BR
USER_0816,ARTICLE_2298,SP,BR
USER_0816,ARTICLE_1380,SP,BR
USER_0816,ARTICLE_1927,SP,BR
USER_0816,ARTICLE_2917,SP,BR
USER_0816,ARTICLE_1243,SP,BR
USER_0816,ARTICLE_0421,SP,BR
USER_0816,ARTICLE_0187,SP,BR
USER_0816,ARTICLE_1927,SP,BR
USER_0816,ARTICLE_1927,SP,BR
USER_0816,ARTICLE_0873,SP,BR
USER_0816,ARTICLE_0726,SP,BR
USER_0816,ARTICLE_0421,SP,BR
USER_0816,ARTICLE_2876,SP,BR
USER_0816,ARTICLE_2405,SP,BR
USER_0816,ARTICLE_1566,SP,BR
USER_0816,ARTICLE_1092,SP,BR
USER_0816,ARTICLE_2876,SP,BR
USER_0816,ARTICLE_2045,SP,BR
USER_0816,ARTICLE_0392,SP,BR
USER_0816,ARTICLE_1567,SP,BR
USER_0816,ARTICLE_2876,SP,BR
USER_0816,ARTICLE_2276,SP,BR
USER_0816,ARTICLE_0336,SP,BR
USER_0816,ARTICLE_0622,SP,BR
USER_0816,ARTICLE_2259,SP,BR
USER_0816,ARTICLE_0413,SP,BR
USER_0816,ARTICLE_0662,SP,BR
USER_0816,ARTICLE_2820,SP,BR
USER_0816,ARTICLE_1927,SP,BR
USER_0816,ARTICLE_2876,SP,BR
USER_0816,ARTICLE_2700,SP,BR
USER_0816,ARTICLE_0644,SP,BR
USER_0816,ARTICLE_0205,SP,BR
USER_0816,ARTICLE_0601,SP,BR
USER_0816,ARTICLE_1243,SP,BR
USER_0816,ARTICLE_2175,SP,BR
USER_0816,ARTICLE_1243,SP,BR
USER_0816,ARTICLE_2521,SP,BR
USER_0816,ARTICLE_1253,SP,BR
USER_0816,ARTICLE_1744,SP,BR
USER_0816,ARTICLE_0662,SP,BR
USER_0816,ARTICLE_0095,SP,BR
USER_0816,ARTICLE_1481,SP,BR
USER_0816,ARTICLE_1961,SP,BR
USER_0816,ARTICLE_1243,SP,BR
USER_0816,ARTICLE_0095,SP,BR
USER_0816,ARTICLE_1253,SP,BR
USER_0816,ARTICLE_2215,SP,BR
USER_0816,ARTICLE_0873,SP,BR
USER_0816,ARTICLE_1253,SP,BR
USER_0816,ARTICLE_2338,SP,BR
USER_0816,ARTICLE_1987,SP,BR
USER_0816,ARTICLE_0421,SP,BR
USER_0816,ARTICLE_0336,SP,BR
USER_0816,ARTICLE_2486,SP,BR
USER_0816,ARTICLE_2406,SP,BR
USER_0816,ARTICLE_2592,SP,BR
USER_0816,ARTICLE_2172,SP,BR
USER_0816,ARTICLE_0839,SP,BR
USER_0816,ARTICLE_1927,SP,BR
USER_0816,ARTICLE_1772,SP,BR
USER_0816,ARTICLE_2112,SP,BR
USER_0816,ARTICLE_0473,SP,BR
USER_0816,ARTICLE_1927,SP,BR
USER_0816,ARTICLE_0948,SP,BR
USER_0816,ARTICLE_0473,SP,BR
USER_0816,ARTICLE_1772,SP,BR
USER_0816,ARTICLE_1987,SP,BR
USER_0816,ARTICLE_2045,SP,BR
USER_0816,ARTICLE_2076,SP,BR
USER_0816,ARTICLE_0352,SP,BR
USER_0816,ARTICLE_1380,SP,BR
USER_0816,ARTICLE_1927,SP,BR
USER_0816,ARTICLE_0336,SP,BR
USER_0816,ARTICLE_2463,SP,BR
USER_0816,ARTICLE_2298,SP,BR
USER_0816,ARTICLE_0421,SP,BR
USER_0816,ARTICLE_2889,SP,BR
USER_0816,ARTICLE_0636,SP,BR
USER_0816,ARTICLE_0770,SP,BR
USER_0816,ARTICLE_1113,SP,BR
USER_0816,ARTICLE_0421,SP,BR
USER_0816,ARTICLE_1223,SP,BR
USER_0816,ARTICLE_0411,SP,BR
USER_0816,ARTICLE_0352,SP,BR
USER_0816,ARTICLE_0421,SP,BR
USER_0816,ARTICLE_2876,SP,BR
USER_0816,ARTICLE_0205,SP,BR
USER_0816,ARTICLE_1785,SP,BR
USER_0816,ARTICLE_2629,SP,BR
USER_0816,ARTICLE_1223,SP,BR
USER_0816,ARTICLE_2276,SP,BR
USER_0816,ARTICLE_0496,SP,BR
USER_0816,ARTICLE_0492,SP,BR
USER_0816,ARTICLE_0421,SP,BR
USER_0816,ARTICLE_2839,SP,BR
USER_0816,ARTICLE_0300,SP,BR
USER_0816,ARTICLE_0421,SP,BR
USER_0816,ARTICLE_1843,SP,BR
USER_0817,ARTICLE_1248,SP,BR
USER_0817,ARTICLE_2837,SP,BR
USER_0817,ARTICLE_1426,SP,BR
USER_0817,ARTICLE_2614,SP,BR
USER_0817,ARTICLE_0071,SP,BR
USER_0817,ARTICLE_0167,SP,BR
USER_0817,ARTICLE_0167,SP,BR
USER_0817,ARTICLE_2464,SP,BR
USER_0817,ARTICLE_1568,SP,BR
USER_0818,ARTICLE_0046,SP,BR
USER_0818,ARTICLE_0365,SP,BR
USER_0818,ARTICLE_0046,SP,BR
USER_0818,ARTICLE_0364,SP,BR
USER_0819,ARTICLE_1901,SP,BR
USER_0819,ARTICLE_2126,SP,BR
USER_0819,ARTICLE_2690,SP,BR
USER_0819,ARTICLE_2893,SP,BR
USER_0819,ARTICLE_2673,SP,BR
USER_0819,ARTICLE_1901,SP,BR
USER_0819,ARTICLE_0045,SP,BR
USER_0819,ARTICLE_2690,SP,BR
USER_0819,ARTICLE_2323,SP,BR
USER_0819,ARTICLE_1341,SP,BR
USER_0819,ARTICLE_0285,SP,BR
USER_0819,ARTICLE_0602,SP,BR
USER_0819,ARTICLE_0200,SP,BR
USER_0819,ARTICLE_0997,SP,BR
USER_0819,ARTICLE_0502,SP,BR
USER_0819,ARTICLE_2126,SP,BR
USER_0819,ARTICLE_2628,SP,BR
USER_0820,ARTICLE_0493,SP,BR
USER_0820,ARTICLE_0947,SP,BR
USER_0820,ARTICLE_2242,SP,BR
USER_0820,ARTICLE_1382,SP,BR
USER_0820,ARTICLE_2504,SP,BR
USER_0820,ARTICLE_1590,SP,BR
USER_0820,ARTICLE_2504,SP,BR
USER_0820,ARTICLE_2504,SP,BR
USER_0820,ARTICLE_0984,SP,BR
USER_0821,ARTICLE_1945,MG,BR
USER_0821,ARTICLE_1945,MG,BR
USER_0821,ARTICLE_0693,MG,BR
USER_0821,ARTICLE_0753,MG,BR
USER_0822,ARTICLE_2127,MG,BR
USER_0822,ARTICLE_2127,MG,BR
USER_0823,ARTICLE_1386,SP,BR
USER_0823,ARTICLE_1267,SP,BR
USER_0823,ARTICLE_0886,SP,BR
USER_0823,ARTICLE_1492,SP,BR
USER_0823,ARTICLE_1934,SP,BR
USER_0823,ARTICLE_2364,SP,BR
USER_0823,ARTICLE_0867,SP,BR
USER_0823,ARTICLE_2656,SP,BR
USER_0823,ARTICLE_1159,SP,BR
USER_0823,ARTICLE_0585,SP,BR
USER_0823,ARTICLE_2116,SP,BR
USER_0823,ARTICLE_1267,SP,BR
USER_0823,ARTICLE_1159,SP,BR
USER_0823,ARTICLE_1064,SP,BR
USER_0823,ARTICLE_1523,SP,BR
USER_0823,ARTICLE_0585,SP,BR
USER_0823,ARTICLE_0676,SP,BR
USER_0823,ARTICLE_1664,SP,BR
USER_0823,ARTICLE_2656,SP,BR
USER_0823,ARTICLE_1059,SP,BR
USER_0823,ARTICLE_1862,SP,BR
USER_0823,ARTICLE_2364,SP,BR
USER_0823,ARTICLE_0852,SP,BR
USER_0823,ARTICLE_2116,SP,BR
USER_0823,ARTICLE_0041,SP,BR
USER_0824,ARTICLE_2439,RJ,BR
USER_0824,ARTICLE_2439,RJ,BR
USER_0824,ARTICLE_2439,RJ,BR
USER_0824,ARTICLE_0096,SP,BR
USER_0824,ARTICLE_2439,RJ,BR
USER_0825,ARTICLE_2099,MG,BR
USER_0825,ARTICLE_2372,MG,BR
USER_0825,ARTICLE_0712,MG,BR
USER_0825,ARTICLE_2868,MG,BR
USER_0825,ARTICLE_1676,MG,BR
USER_0825,ARTICLE_1601,MG,BR
USER_0825,ARTICLE_2099,MG,BR
USER_0825,ARTICLE_0968,MG,BR
USER_0825,ARTICLE_2192,MG,BR
USER_0825,ARTICLE_2099,MG,BR
USER_0825,ARTICLE_2818,MG,BR
USER_0825,ARTICLE_0746,MG,BR
USER_0825,ARTICLE_0776,MG,BR
USER_0825,ARTICLE_2099,MG,BR
USER_0825,ARTICLE_1532,SP,BR
USER_0825,ARTICLE_1028,SP,BR
USER_0825,ARTICLE_2045,MG,BR
USER_0826,ARTICLE_2644,MG,BR
USER_0826,ARTICLE_2482,MG,BR
USER_0826,ARTICLE_2045,MG,BR
USER_0826,ARTICLE_1349,MG,BR
USER_0826,ARTICLE_0655,MG,BR
USER_0826,ARTICLE_1652,MG,BR
USER_0826,ARTICLE_1046,MG,BR
USER_0827,ARTICLE_2422,SP,BR
USER_0827,ARTICLE_2126,SP,BR
USER_0827,ARTICLE_0253,SP,BR
USER_0827,ARTICLE_0500,SP,BR
USER_0827,ARTICLE_2114,SP,BR
USER_0827,ARTICLE_1414,SP,BR
USER_0827,ARTICLE_0024,SP,BR
USER_0827,ARTICLE_0411,SP,BR
USER_0827,ARTICLE_1442,SP,BR
USER_0827,ARTICLE_1172,SP,BR
USER_0827,ARTICLE_1892,SP,BR
USER_0827,ARTICLE_2631,SP,BR
USER_0827,ARTICLE_1156,SP,BR
USER_0827,ARTICLE_0008,SP,BR
USER_0827,ARTICLE_2426,SP,BR
USER_0827,ARTICLE_1085,SP,BR
USER_0827,ARTICLE_0873,SP,BR
USER_0827,ARTICLE_2348,SP,BR
USER_0827,ARTICLE_0595,SP,BR
USER_0827,ARTICLE_0313,SP,BR
USER_0827,ARTICLE_2175,SP,BR
USER_0827,ARTICLE_1903,SP,BR
USER_0827,ARTICLE_1343,SP,BR
USER_0827,ARTICLE_0925,SP,BR
USER_0827,ARTICLE_1223,SP,BR
USER_0827,ARTICLE_1140,SP,BR
